id	filename	md5	size	state
1ee0fdf0-da15-4168-b5ad-7da4bb7c80ef	TCGA-B0-4813-01Z-00-DX1.8ea2278c-1446-4820-986d-79e4c0080b88.svs	fd97bed1ec9ca2b9893488d9618542c5	1060254057	validated
1ef79fb0-b959-4d8b-9a11-3e05b1268958	TCGA-BP-4784-01Z-00-DX1.5b7d8f64-34f4-4d5d-95b1-77700042e5e7.svs	af9bc839badb145ca32b14b80aa27de2	927677532	validated
1f1ee7e4-6776-4f73-8c00-12b8f3138fb2	TCGA-BP-4994-01Z-00-DX1.87afea97-277f-4eac-a82c-64570d27cea7.svs	53da198171fb49ba3e02c5aaab48735f	1774766692	validated
1f96abc7-4dd7-4672-ba37-463c2d0b6eac	TCGA-BP-4346-01Z-00-DX1.e2f7b4ce-fbe8-482e-822e-ef428731f68b.svs	6ba21d4e213e495c37b13677e8d75e85	877135130	validated
1fdd775f-9acf-42a1-b85f-6686ed0432d4	TCGA-AK-3425-01Z-00-DX1.39FD616C-3050-41E1-BF80-D2069E492FDE.svs	cdb10196c67de2d63808035b5180adc4	537397817	validated
1fdf4689-5086-40ab-8e6c-f33a0b601b3b	TCGA-KL-8330-01Z-00-DX1.30a61e5b-9379-498a-9aa4-60fd7a3a2f32.svs	612aef25c48499a4e8bb3a5493825fc6	1542727132	validated
20667b7f-7598-44ae-8146-78e080d04825	TCGA-G7-6793-01Z-00-DX1.d5180ed3-4fbe-4254-9d5b-530aac5f3bca.svs	e1479fd14cbfbe81af5743812ea97e6f	1179082131	validated
213cd178-2211-4c08-88ec-335fda8a785e	TCGA-BP-5169-01Z-00-DX1.b9739d1e-6d86-44ab-a064-9fe50d393613.svs	802f7223e97491787847cd6d27437baf	1651800778	validated
215563db-c4b7-4ee1-a90b-3177776726f0	TCGA-IZ-A6M9-01Z-00-DX1.FA87A9BF-1FC0-4D14-BD54-2B3C66F338F9.svs	e3d9a1293091bb854ee33fee37c7a91e	1144474186	validated
219985f4-9bcc-4fd1-8543-67c75f786427	TCGA-BP-4338-01Z-00-DX1.fbadb1d7-c11d-4347-9f3c-447f52dde639.svs	1ccdac84510088b302227de854bd5c69	681201102	validated
21c3b953-1dc4-4493-8409-57380721b51e	TCGA-CJ-4636-01Z-00-DX1.828E1165-8011-4DEB-A7F0-BECF570F310F.svs	417996c4310749f317f63418d15dacba	1125589477	validated
21c7d114-6709-41bb-8212-0bcbad223d2e	TCGA-P4-A5ED-01Z-00-DX1.A7EA95E0-6B91-40AD-AB13-10A21EC5EF38.svs	0bb1e2cf67613afe5a512d8403cbb2ef	1253078701	validated
22718b9f-0e2c-4fe8-819c-83e3b6fafe75	TCGA-BP-4998-01Z-00-DX1.f3ea98d5-3807-47d3-bcd6-5501d7679b88.svs	893a26b4a0f56c525b97e2ee9359bcac	1011376730	validated
22a72d00-d577-4621-9e01-914f7ef9656f	TCGA-G6-A8L6-01Z-00-DX1.4B152639-AA5E-45C2-94AF-33549D343ED0.svs	742958a025fd4f71f2af9b3d41a743e6	1147355169	validated
22fef02d-c32b-4164-93b0-1e05973b5e8c	TCGA-KV-A6GE-01Z-00-DX1.8D507E76-BA5C-4C39-934F-38B4015FAE74.svs	08ace4959d7a6f745518b9f67adaff8f	1664687045	validated
231f9bc9-c93e-43f6-8fa8-fcb230b9ad12	TCGA-B0-4848-01Z-00-DX1.ceef08c2-711e-434f-a1de-71b538be2fd4.svs	53fd5d67cc5d81b1b7a2c53b30186a8c	776705841	validated
23a09390-77e2-484a-b0ce-56437074a9cb	TCGA-A4-8098-01Z-00-DX1.2ac5ab19-544e-4ba5-8b82-7810dcd45fa4.svs	5121cd40b6e9a3b4fa807e843100a01d	259164883	validated
23af00ba-0ace-459e-b98b-330eb41985ad	TCGA-BP-5189-01Z-00-DX1.cfffe175-da76-4edd-9187-0570a877127b.svs	623a0ab16880b639f5bc6f42f8e10ed3	1226483172	validated
23cae934-d2a2-4f89-a6c7-5bb47345e5ec	TCGA-DV-A4VZ-01Z-00-DX1.E724E339-6779-45CC-A938-60F8C490F3D7.svs	b15e5e94e894176ff84602c654404c17	1135500801	validated
24537d65-4567-4405-9db1-884766c88cd6	TCGA-KV-A6GD-01Z-00-DX1.3B8EE131-FF82-4F71-BE12-053422958E41.svs	23cca0ead1a4868862fdf995735c4b2c	1588849499	validated
250aa7c1-1d9d-4674-bba5-285c03ecdcce	TCGA-BQ-7044-01Z-00-DX1.82831b80-af50-4d10-9f92-821079af66fa.svs	856c2fdfabd0d0e821cf8d9040f69fc6	1097857778	validated
25838adc-9132-472f-9603-689c23e2a13a	TCGA-BP-5190-01Z-00-DX1.1bc4a76e-f264-45fc-ad34-6c77593c4cc4.svs	ef2e036665741297bcfcf41089b956bf	971001392	validated
264b8a74-447d-4362-abff-ab7ac84ff807	TCGA-B8-5162-01Z-00-DX1.3e999548-f3b9-46ca-b51a-d20735e1249b.svs	88c615cd0a4d9170228ad08fd0c0519d	693012050	validated
26578f2c-d921-41f1-bc8d-8ad145836132	TCGA-2Z-A9J9-01Z-00-DX1.D6AA9708-04ED-477F-9FAF-B70F0DD8C1BE.svs	f7d0e5dd706d5522f43e272aed049ad2	590980238	validated
265ddc59-e27a-428d-894e-00300662fb39	TCGA-Y8-A8RZ-01Z-00-DX1.30EA1B30-C162-40D8-AB23-A5405502B709.svs	a9ea198e1e2e2044c390a16b5c4b0bc6	1081440475	validated
26792656-309c-4dad-a404-d738e04a57e9	TCGA-KM-8440-01Z-00-DX1.528E053C-E8A4-464F-BE47-412836B1C31B.svs	b08d2c9f065780cb8e541c39523748a5	1889681701	validated
26a9d7cf-4c7f-4b69-b744-61dd0a9a8395	TCGA-SX-A7SO-01Z-00-DX1.02A748A8-B4FB-4EA3-827B-8C743B858983.svs	56174ec48d89a23556287c736bdaeba6	1143119079	validated
26d0e375-985a-46a8-a7da-393d32227180	TCGA-UW-A7GX-11Z-00-DX1.57C4FD28-5463-40C5-9E87-484F3326B395.svs	84126d2ed06d3d41a580f0031678d1f9	1145731400	validated
2732eae7-1fdf-425e-9d3f-1feae4a04d51	TCGA-Y8-A895-01Z-00-DX1.3F0C49CF-991F-495F-8E0D-D51F7393E271.svs	aad4bb1c1f65754a524626f383b12936	2157337375	validated
273c47fa-e86e-47ea-b2e2-17300b66609c	TCGA-BP-5168-01Z-00-DX1.7300af72-5dae-4b4c-bb73-62be8720006e.svs	48d214c492f2756988415caaff55dc28	735720354	validated
27f8715a-7fbf-4587-ada3-a1bd49ae7448	TCGA-AK-3453-01Z-00-DX1.39B363CD-9995-4077-9C44-3A2F4792A510.svs	ecd659bc425d13d9cb48f0407313e07e	444027429	validated
28270a15-8c2e-4393-b919-f135992d459f	TCGA-BP-5178-01Z-00-DX1.4d59b151-8cc6-451a-b009-a4f3a46ae653.svs	2d8a9e24a36ecd74a9e0cd652092e7a8	1104348000	validated
286d4568-5348-4ae2-9f22-fb48898a16f9	TCGA-BP-5010-01Z-00-DX1.e906e855-5dc0-4c28-85e3-a0ce1af27f5d.svs	9951d1becd34046a2622db7ba770addb	1357631930	validated
28b4fc97-e12f-4aba-8a06-03e833bf8d4f	TCGA-A3-3322-01Z-00-DX1.9d583339-7726-4eab-a3fb-1a1f2abf8fcf.svs	88f0dfed5849b777f54ce1442ed706f1	223227723	validated
29518135-890a-4b5a-930c-d5e2b6c94ca0	TCGA-DW-7841-01Z-00-DX1.AE67F0A7-FF07-4C2E-9EF3-5CD6DEA14FE1.svs	f936fbe603f3388cd7f1523d5355b5fd	626578165	validated
295beae8-0a76-4e5d-b240-16edddb2170b	TCGA-BP-4170-01Z-00-DX1.6a40609b-239a-40e2-abd1-ccbf51b64b86.svs	5f036f200d4ef1b49d3964b3dab4e9b8	1326321524	validated
29ebcfdb-9f51-4080-a810-0e84dd6afa3c	TCGA-B0-4815-01Z-00-DX1.dd230cfa-5952-4fe7-b73b-5492f0d37723.svs	9a783c12d0a01225eb872359c423b0f8	579190563	validated
29f06a18-3f06-4d6c-9546-96f3815a8c47	TCGA-WK-A8XT-01Z-00-DX1.BA738161-33AA-46F9-8204-81C89548C1A8.svs	ae1393bab37e1356b68bd28c6a9ac596	1075415629	validated
2a62e4c0-3f90-4e8a-ab98-71c58d80cad2	TCGA-BP-4789-01Z-00-DX1.be26bdc8-622c-493e-847d-229f6649c24a.svs	981f05e95b6c679e4ccfefde80cc7d27	849898256	validated
2afa2be6-ddfe-47da-8028-17be3983ab03	TCGA-B0-5713-01Z-00-DX1.afdee2d7-be99-4a3f-addf-b4942b891e7a.svs	d8e1a88b2a981ae5dc59527f32fd2da1	815442335	validated
2b3d7ee0-dbef-4306-8190-c5ed3ee710b1	TCGA-A4-7584-01Z-00-DX1.ffa7e13e-0ed8-4913-a0f0-51b36f4d858c.svs	1f6ff10ed2c1e24aae5553223d49295f	374094507	validated
2b532853-afe2-49fb-8236-f5a5fe257bd9	TCGA-5P-A9KA-01Z-00-DX1.6F4914E0-AB5D-4D5F-8BF6-FB862AA63A87.svs	ab35fa625ec8d31c47c56365c2cbd433	3733062934	validated
2b931ee2-a715-4119-8448-d8739b6b9ca1	TCGA-A3-3319-01Z-00-DX1.38d515b4-6488-421a-9d61-d1e92d98ddbe.svs	90b4a299bfb340790e04159be321fd99	264657279	validated
2bb7b7dc-d4cd-475d-a5be-e3af82ce6478	TCGA-BP-4332-01Z-00-DX1.cce78224-1325-42ee-9211-b5142e0e3175.svs	3537b9d047467b71c169398ec658921d	564315528	validated
2bccd787-9fd2-4d89-8b04-98eb1fb1a3c7	TCGA-DW-5561-01Z-00-DX1.a37c0e14-0562-414b-a467-bb171c5aed52.svs	e304b61fdbc701dcd7e52b45286aa6d3	898125403	validated
2be74b1d-c81b-46e6-8c9e-c87fc5bce265	TCGA-BP-5006-01Z-00-DX1.98cb6ac9-bb30-4b71-aa66-0d08f80ecd55.svs	70f01a23755fb7447870788560888b7c	1297943340	validated
2bf91710-54fe-4e25-b69e-79dfbe07d990	TCGA-BP-4801-01Z-00-DX1.69e0e4d9-dc88-4010-acec-15183034b356.svs	f5fbd0e37d3ebde91f0a6a84689ca3a7	842182410	validated
2c2417bb-02c1-45d0-a7f6-085cae9ca7dd	TCGA-AL-3473-01Z-00-DX2.B1F73FC7-01EA-4B25-851F-A51B389DAA4A.svs	4481dcbbb5b1d753f7a3971d2aba1f8b	878768464	validated
2c2d1a72-9655-4eea-91fe-2a3d54ff838d	TCGA-UW-A7GY-11Z-00-DX1.7410A3EA-BFFD-4744-8DB2-66A409C0BFA9.svs	337883fb8957f931485cfcd971c1f0c2	430526190	validated
2c366785-0a2a-4f11-88b0-b740cc790605	TCGA-KM-A7QG-01Z-00-DX1.7275EEF1-1D4E-4471-89C3-5B99EC03515E.svs	17744eddf18d91a60790129e90ec7dd1	1317800365	validated
2ccd562e-cc2e-45ed-9277-78c0802419f4	TCGA-KL-8324-01Z-00-DX1.d99a7299-8f9b-4881-8324-50ed2d63358c.svs	e6f54fa5a2cfbb012129d2707e1bb1ca	1053306684	validated
2d08f46e-c7b8-4da2-ac0f-249f8738f3b7	TCGA-KN-8434-01Z-00-DX1.EC2C42B5-DB0D-44A3-8224-E982201AE337.svs	fce54bd70846adc3a51f6676c56fb0e9	402241321	validated
2d569ced-fb05-479c-8167-e6c14fc90380	TCGA-CJ-4920-01Z-00-DX1.103EF882-1E2D-443D-AEBC-EFC39CD5376F.svs	a4f152043712a48775b915b535d1ce94	1424992275	validated
2f387c3f-4244-4d6e-98a5-e5fdbdaf78a5	TCGA-CZ-5463-01Z-00-DX1.3abac01c-cdd3-4ea2-9a2e-ac0bae861fc1.svs	72b894630c7d07a0fe15690d16100c53	794969701	validated
2f41094e-471c-4d87-85bb-02ccf79d6c21	TCGA-BP-4987-01Z-00-DX1.6c63360c-7ac1-41f3-916f-214a4017e455.svs	acd4767d58a7c19371a337a5eb7a5c6c	768550910	validated
2f51b7d9-2c94-4e07-863a-c080ef8988f3	TCGA-UZ-A9PM-01Z-00-DX1.059B869D-B4B4-45FE-BEFC-AA2896122C83.svs	d46c8c64cd5e10ddc57a1723bc4b8161	903588937	validated
2f7d9d15-1c54-453a-adc7-bbf8a9f1d9f7	TCGA-A4-8310-01Z-00-DX1.62A765FE-C8B8-4017-A37A-CD7B66CB07AD.svs	dd8df4c208513ce66b0108705ca5d088	45621812	validated
2fde602a-a869-4240-bdfd-ea4781eb9110	TCGA-B0-4710-01Z-00-DX1.e1440c30-b28d-42a8-b126-5abab7e0e3b2.svs	b5b8afdc37c2eb13162e0f38dc67f1ef	992544895	validated
2fe63e70-37a4-49a4-9497-a95f585c636b	TCGA-UW-A7GP-11Z-00-DX1.C89DD837-4B77-4CB5-8FAB-DF9315892B9B.svs	5a22b920e8f8d84ee55dfdd683b5ab76	1337351668	validated
2fed90bd-59e5-43e2-ab33-bc8628b33c34	TCGA-KL-8333-01Z-00-DX1.830e3f78-ba43-4b42-b2b5-f3be10d2b781.svs	02c3f08f131e492d8deffdcf4f669f01	1866348416	validated
30313086-bed0-4fa8-a4c8-c7077f4b6627	TCGA-KL-8325-01Z-00-DX1.330bdb6c-86ee-4577-9846-298080b4c2ad.svs	f58177ac0c2e300df97b407e969e9820	1494850390	validated
308cc65f-3872-420b-b794-207bbd918008	TCGA-DW-7963-01Z-00-DX1.B29C89E1-FC44-4565-97EC-DCBE7C0973B1.svs	e607e61ee376d2b531b9d26459117d8c	1780235457	validated
30d5d4db-98bd-40f9-987e-c8980c7c1af4	TCGA-B0-4703-01Z-00-DX1.05400469-03bd-4f1b-ac33-580a8b582c39.svs	070b25dbc53950c50eea2e668fbb8fd9	1621354597	validated
31105246-408a-4dfd-a658-6ff364868d99	TCGA-BP-4983-01Z-00-DX1.6fe545db-0aee-49cc-93be-b87e9313b9d1.svs	5bd7d1cda4754dc93a3ba72a2d6179b3	1505647414	validated
3129895c-02a8-4ded-9bba-a2ce12edf8dd	TCGA-MH-A560-01Z-00-DX1.C23332C9-E3B8-4018-BD2D-4EEC759D76D4.svs	74dcae5b257ad80e7a0e403133582138	2328499567	validated
313b0b59-460d-4879-a864-5fbe55ec41c3	TCGA-KV-A6GD-01Z-00-DX6.0B219162-A9ED-447F-BBBD-A73D383A5B5B.svs	da8295c5b724ea0c618e1e0f414f9606	1866956569	validated
323e6fc9-e27f-41bf-9c95-9fba185a3369	TCGA-B3-A6W5-01Z-00-DX2.B7C13C84-9D45-4285-8D7F-8FE148E9F42F.svs	220e81b9e258b1c86da93efc154e261a	232301153	validated
32645ac9-d1ce-4d17-a2ad-df0641662fcc	TCGA-A4-8517-01Z-00-DX1.637AFB7A-BB67-40D6-AA45-4F119D73D0DD.svs	4a2334d219a8c2e9bb6043899dc73a22	768029524	validated
32a9a458-fee4-4d86-9f0d-c428a72829f2	TCGA-BP-5000-01Z-00-DX1.0915cb6f-f9b1-4ea8-a227-cbc559db4c6a.svs	f7bda4cf5696143175fe38d0f6e86456	793182006	validated
32d42415-24dd-463d-9814-ebdf93fb0b4a	TCGA-CJ-4635-01Z-00-DX1.EEA2C1E0-650B-43AC-8674-9401E927A4CB.svs	416d8da8cb7d2c48f053bf62326c7aa4	1297350259	validated
32e6352b-2f92-4f5c-b01f-0cc793e28374	TCGA-GL-A9DD-01Z-00-DX1.5D3D0A33-11D9-4820-8EA0-C22BE8DC125E.svs	bedefa2a1d21f75d006962e2d5c7f049	417003113	validated
32ef2894-a8ee-4d01-b7a4-f0f45679c14b	TCGA-UW-A72M-01Z-00-DX1.D2F473F4-24A1-4F02-B02E-C5A0390F0C8F.svs	83f8e66250571b8e4904f9930ae92662	2063858880	validated
330c93a2-c4f7-4147-ac1c-cd2f20b14f0a	TCGA-KN-8436-01Z-00-DX1.0CCCF11D-ED0E-4575-8F25-813415391524.svs	6823a035c559ce2f095541e37e7f6070	1780252143	validated
33e4fc25-a315-4a07-b01c-591141012309	TCGA-B0-4852-01Z-00-DX1.b3511f16-8d4e-4fa4-9f67-8309f277f167.svs	fd624c6666466d2f333851b048beeb48	749764671	validated
3434df09-4cc3-442f-9e93-bbe68ad75ac4	TCGA-B0-5812-01Z-00-DX1.668e75ce-2d02-47aa-9ce4-9931dd53e9a4.svs	da44305102a513c05311441959d794d9	1167082197	validated
347dab63-c0c0-43e2-ab8c-f533bb2a57e8	TCGA-2Z-A9JO-01Z-00-DX1.FAD98648-643A-40A0-8D93-5A0582812268.svs	d0b570e4ac39d928e611ed745565ff62	623834666	validated
3507edaa-4313-47d1-9506-b86b04b6352b	TCGA-UW-A7GU-11Z-00-DX1.BC340CDF-7F82-4314-86BA-E003AE43389D.svs	fe81fbe95ffb8615a08521b355de7bd6	40098742	validated
352409cb-dcf2-4304-90e3-31cf7d9e03d5	TCGA-BP-4335-01Z-00-DX1.95cac7ed-483b-40d7-8bbc-dcd0920cc342.svs	8964bc64447a1f62ed110ef058515289	1000673678	validated
35c56040-2fcf-4b84-8773-9fba0d308f0f	TCGA-BP-4334-01Z-00-DX1.68cf009b-04da-4173-98d6-6155a9a931f5.svs	344924e168cbbd0670074548426028af	1276771904	validated
3617afa2-f2bb-415b-a220-39676a01733d	TCGA-GL-A9DC-01Z-00-DX1.DA670BF2-BF5C-4030-BD2A-CBA313CAB188.svs	9f909b00aa26c874239885076a683743	732553239	validated
36874e1c-7ee0-4556-a230-104d0a227c3c	TCGA-AL-7173-01Z-00-DX1.91ba65ea-9eca-4ee0-b31b-95a3a27cfb81.svs	3ffd5ae1e5b3dd2d4526c348e2eaf91c	216700693	validated
36a14186-20db-4412-b869-3fff32a4adf3	TCGA-P4-AAVM-01Z-00-DX1.4F1F04A5-0D75-4EEA-93FF-0ABA77BA4D17.svs	022531717772e725fd2ec27917c9a9db	2015096237	validated
36c3b685-b454-48dc-ab37-9f94d22bdbd9	TCGA-BP-4351-01Z-00-DX1.48d043e8-8e71-48e7-8c72-9fafcf93df01.svs	652c798b7b38e36a316de904b17060e4	1067430522	validated
37c7647e-2feb-4cd5-8718-11d3fc1e3c68	TCGA-BQ-5876-01Z-00-DX1.290a8bb2-ef37-4944-aff9-cbc2509de32a.svs	c0a7f6f670199383a24349bfd86ce89d	768079687	validated
37cac563-6561-4b71-ba71-20470b9fbe20	TCGA-B8-4148-01Z-00-DX1.B27E1027-0740-46B2-91FA-FE018746D81F.svs	e6f95865a4351fdefd2878f1a06cb293	710736175	validated
3857cf38-934e-424c-86bb-34c2c8b897d6	TCGA-B0-4718-01Z-00-DX1.24cc8660-df2d-4910-ae5d-68b6ab6feb57.svs	80b1739a67f7d707492a056a55fbaad4	1131737799	validated
38ff0215-ce30-41ac-8724-3b4d584c2b09	TCGA-B0-4693-01Z-00-DX1.1e9a856a-1172-4db8-887a-b65fff644798.svs	279641c4a82525f833e59f93b19aeec7	1014701221	validated
392134b3-56ec-4db2-82d3-474f179f4f12	TCGA-DW-7836-01Z-00-DX1.A8A28E5B-0D97-42D5-B04E-BD0D007CC30A.svs	432e05478beaf45b2134c80462d818d5	83970155	validated
3982ec8b-8fcb-4045-ba36-50ac8edb640c	TCGA-BP-4803-01Z-00-DX1.6d00ac00-b812-44bf-a826-b24194bd8ab0.svs	876d7296334263189c8a03de3a0578d5	842640942	validated
39eefac1-cc1c-4633-a491-c72372e22725	TCGA-CZ-5452-01Z-00-DX1.470c0bee-aba6-4cd5-a3c4-ef05ea3bf14f.svs	cf2b2856fdaf3a8a92089c598664fa86	456525951	validated
3a1a9b49-db35-4cc7-add2-3fef43ce7d0f	TCGA-B0-5095-01Z-00-DX1.4f173713-aa67-458f-82b5-7d2a46b7fb29.svs	88d6c9e8e3fa1d801e5fdbc160bf212a	698583073	validated
3b077a42-7f9b-45ab-a4f6-3fdf0cb42afd	TCGA-BP-4964-01Z-00-DX1.b7ed6f65-4382-4f19-8fef-1e677cadde75.svs	f5b4726990da5855cb1080890554146d	347716418	validated
3b22a08b-e572-4fdd-92a5-3f7e540dc7cf	TCGA-DV-5573-01Z-00-DX1.3c1c2107-9272-4335-9004-b9f78a93cfc5.svs	96924355852b3989bf145697e61fa11f	589690611	validated
3b8d24f4-ab25-449e-918d-a5923b2c8e41	TCGA-A3-3363-01Z-00-DX1.6d933fa1-b68c-483f-819c-5a85f0389e6c.svs	78d3707d6c534638dfe4e41e573e5bc3	178091245	validated
3ca56d6d-b759-45c0-a417-9fac1f5301c0	TCGA-BP-4756-01Z-00-DX1.c807152d-3237-4842-af32-cfa7e53a542c.svs	da8c02ac9bfb33f5d17783f5f256cd4f	1047627616	validated
3d15dc0b-2139-4100-9451-f99cad74a35a	TCGA-CJ-4899-01Z-00-DX1.D37DAF6F-9F3A-4A11-B4B6-37169AB592D9.svs	9770c88d715d83b0b8199cca9073e5b5	1089349273	validated
3d222fdb-e0d9-44df-a823-f55f91b5bee8	TCGA-B4-5836-01Z-00-DX1.5F2DDC1A-9DA3-46B7-A0B8-E4BBE1658110.svs	df4ab554ab5efc9c877276609e4ae7bd	643318933	validated
3df98828-1ce5-4279-bcef-a1918d5609d4	TCGA-B0-5705-01Z-00-DX1.4544d10a-df2f-46f3-b174-94f72c9310aa.svs	3c6161a94d4710dd160e3e8eab247ff9	1043891705	validated
3e215292-8599-448d-82c7-b5bf24b172c7	TCGA-F9-A97G-01Z-00-DX1.AD772BDA-5C18-43B1-A337-7FF6E09A9DB6.svs	89e8c05c07723d6503e4b1cd41e3dcdf	1534796875	validated
3ed08a05-475d-4a41-8e06-6828c113576a	TCGA-B2-4098-01Z-00-DX1.d0dbc3f3-d381-4e80-954f-57aebb2c7103.svs	b689f26874d261f05b4f806dce9ba6b2	431345957	validated
3f1f6197-94da-4567-a1df-b0b5b1146a07	TCGA-EU-5907-01Z-00-DX1.22c3e851-d286-437f-b7ac-50350a001888.svs	ad3b5fee308baac0cb0f484564225e5e	762633959	validated
3f2a1e9e-7b05-45c5-9ad6-152615f4de67	TCGA-GL-7966-01Z-00-DX1.D53E267B-BC0D-43A7-8E89-FCCC2BD5380C.svs	691c6ee6d9b9d6adca1ca8ad38731859	155027011	validated
3f8ada8a-560e-4221-a9ff-2a604d8af8da	TCGA-B0-4819-01Z-00-DX1.4ce81ca5-c546-4d52-895f-092b43635dfc.svs	35e2b24fbcf73422d31ca91e4594e0b5	760147283	validated
3fd2ee00-6bcd-41f7-bad5-9215abd087e5	TCGA-B9-4114-01Z-00-DX1.c3079ce3-5221-461f-a7dd-427d0b7aaad8.svs	40449ffe8de4ec3cea57bb630a3a0b3f	218699229	validated
3fe0aaef-9369-4a34-8c34-e865953160ae	TCGA-A4-8630-01Z-00-DX1.D00486C1-1E74-4B8A-AC00-9E2365F20383.svs	091df08a632920cc51e73aabc04bd078	557997206	validated
3fee625b-21b8-45db-aee2-cf00b99d3f85	TCGA-B0-4846-01Z-00-DX1.7552759a-fa5b-425f-8db1-33fe6f871f6b.svs	dedea041bb9561732e5ee8cbde2f3cd6	1472863203	validated
400d72e9-918c-45f8-a9d0-c7c0e449306b	TCGA-BP-4349-01Z-00-DX1.ddae244f-3487-48d0-bf0a-358a73d97d27.svs	d47910d71a1732da5702893dc0e19317	967324866	validated
40195131-fdd2-4b63-9dbe-7dbd84aa33e9	TCGA-BP-4992-01Z-00-DX1.3f676d40-00de-4eb4-971d-6b93ed165cf5.svs	2281e900f6543a5552a88c9905c504b5	1016669476	validated
40523071-9676-46ec-b2fe-9e2bb8a8db1d	TCGA-B8-5546-01Z-00-DX1.6c98ff0d-ffd9-46e7-9759-d3639e6dc07c.svs	5933307e388a4fc466170a6ed054aa06	497845501	validated
405da11a-05e8-41d2-974e-0bd619667c4a	TCGA-B1-7332-01Z-00-DX1.a04eb9f5-6b35-4877-8b54-f675fab63925.svs	0f3d75c300f9509e9506bf1328fcd140	886779493	validated
409d7f1a-2268-40b0-a979-1c12fdf8949a	TCGA-B9-4115-01Z-00-DX1.39db8eab-aa1c-4a31-9577-f19eebdbba93.svs	ddb183a838b981cbd8a3ba9885f38657	775032107	validated
40cbfd0a-5824-4f1f-b144-a8b95fdb3284	TCGA-B8-5551-01Z-00-DX1.eafbba65-d1ae-49e2-9253-5de17ebcb713.svs	0d33bf253df45459152d92d0aebf912b	489652709	validated
40ff27fa-eea5-45e3-a933-1679401b73b5	TCGA-A3-3346-01Z-00-DX1.95280216-fd71-4a03-b452-6e3d667f2542.svs	82edd17b3e8fcef713c16c3db295d1a5	91319939	validated
4178d8f3-023b-4ec5-a477-01d4711e6af7	TCGA-AL-3466-01Z-00-DX2.8E4372BE-42C2-4FD7-9CD8-78CC66E3E434.svs	a83a14fc68b880c20b59de540b3635e5	573026468	validated
41c524d3-7b67-49f9-908c-e556761bde1d	TCGA-KV-A6GD-01Z-00-DX4.00A9C64C-828B-4F38-979D-414344615AB2.svs	4c15caac1f395af470c415dd39c34c8b	1227631673	validated
4210c312-e2de-42da-8380-3a550b006703	TCGA-KV-A6GD-01Z-00-DX3.8193FBFB-8B4C-4F09-82BA-A782135CCD19.svs	57fec356a24fcad905d1b694262ee0e0	2278871623	validated
4251a5fe-7459-446e-9563-f7dc74347989	TCGA-PJ-A5Z8-01Z-00-DX1.84E38F4E-BCF7-4383-AFEC-67C2C15DD3CF.svs	ddc7ff4af4f34e445751e4fc4584b755	1266225547	validated
42eff6a5-23d0-4601-b852-246f323a34b7	TCGA-B0-5084-01Z-00-DX1.550d2568-2aa9-42c8-9b21-fd66aea9c809.svs	9d2716ef620ad1cbea34c910effc046f	824783037	validated
4366aec7-0c8b-449b-806f-c4cdb98ad963	TCGA-B0-5092-01Z-00-DX1.9b3a2c5c-4614-41bc-973c-601ad1f4d962.svs	2d99a0863159cd5dee3c2e619e344158	665646597	validated
43f57df1-1450-4f91-8522-c6645663132e	TCGA-DW-7839-01Z-00-DX1.A532D9CE-7D14-47B8-8AB3-524F4C7364BE.svs	3c2806bb853fad84a489910088a2b2f3	616493919	validated
43f863e5-4504-4cd4-8d93-4e6cb24b21cd	TCGA-G7-6790-01Z-00-DX1.273810f2-dee2-4dc9-a8bd-9cbbacd8af3a.svs	a70536c7c86063b29bd7baa8c06a76b3	1295253943	validated
44f1bc3e-a316-435f-95a1-f7418cc6a6dc	TCGA-SX-A71U-01Z-00-DX1.B9EE44DF-28BC-4F45-9E21-418893A033C9.svs	2f89d43ced675b2fa73ec17db4454718	1663829513	validated
4575fcfd-b869-4f94-88a4-c292f6ed0532	TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52.svs	713e06ac7016e624fa21f3e3d8ce8772	1299492325	validated
4593535f-69a3-4bf3-937c-a43d83ccf259	TCGA-KL-8338-01Z-00-DX1.c3febc9e-8adc-49e0-9ce1-9d2dcc79c09c.svs	51293042d4fbd0722bc46094b25b68be	1356107726	validated
45bfe60a-fdb1-4f32-b8a1-83aa5ab68159	TCGA-5P-A9K4-01Z-00-DX1.7639BB1D-6FE4-438C-8610-D7F9E0B8D370.svs	06333311113ec69db51014e199dfe30e	1893404422	validated
45cc343b-4f73-4093-8432-7bf93a7ac8b2	TCGA-F9-A4JJ-01Z-00-DX1.2A001EAC-7B8A-4ACC-95EA-EC234F013310.svs	cc72deeb121bd4b8dcbfad5e64cd6153	1268995505	validated
45fb9a62-47fe-4a75-bd24-e86eb8d4548d	TCGA-UW-A7GC-11Z-00-DX1.ADAF7B0F-8EDC-4022-A873-3A5EBA4A46C3.svs	75ba020e62864cc238452c11dc269fbc	520129390	validated
4642ebfe-27ac-48b0-8c24-88f7ca21893f	TCGA-B0-5110-01Z-00-DX1.c87c39f4-9c4b-4f1c-a658-e93e69cc1280.svs	d184f9d24bb459deddfbf77315d6344b	780540185	validated
46495ef2-6d1c-4f0a-834a-0d7bb26a26aa	TCGA-BP-4176-01Z-00-DX1.e6cbc6db-6340-4bca-b5c0-c3c358c78d80.svs	1c9d4ae092c7c0901a871a156b09d07c	1231466340	validated
